block_id,work_id,block_type,block_text,pdf_page,pdf_bbox,block_seq,parent_title_block_id,title_level
2016405925161734408,W1013271995,equation,"$$
E _ { M } = \emptyset \longrightarrow E _ { M + 1 } = \left\{ \begin{array} { c } { y ^ { K } , \ldots , y ^ { 2 } , y ^ { 1 } = s _ { h } } \\ { z ^ { L } , \ldots , z ^ { 2 } , z ^ { 1 } = c _ { t } } \end{array} \right\} .
$$",23,"[369, 770, 629, 804]",429,2016405925161734389,
2016405925161734409,W1013271995,text,Verification of (A.1) follows in the former case from ,23,"[91, 805, 437, 820]",430,2016405925161734389,
2016405925161734410,W1013271995,equation,"$$
\begin{array} { c } { { \pi _ { \cal D } ( D _ { N + 1 } ) = \pi _ { \cal D } ( D _ { N } ) / \beta _ { z ^ { 2 } } \cdots \beta _ { z ^ { l - 1 } } \alpha _ { y ^ { 2 } } \cdots \alpha _ { y ^ { k - 1 } } , \qquad P ( D _ { N + 1 } \mid D _ { N } ) = \alpha _ { \mathcal { C } ( s _ { h } ) } \beta _ { \mathcal { S } ( c _ { t } ) } , } } \\ { { { \mathrm { } } } } \\ { { P ( \overleftarrow E _ { N } \mid \overleftarrow E _ { N + 1 } ) = \beta _ { z ^ { 2 } } \cdots \beta _ { z ^ { l - 1 } } \beta _ { \mathcal { S } ( c _ { t } ) } \alpha _ { y ^ { 2 } } \cdots \alpha _ { y ^ { k - 1 } } \alpha _ { \mathcal { C } ( s _ { h } ) } ; } } \end{array}
$$",23,"[254, 828, 741, 868]",431,2016405925161734389,
2016405925161734411,W1013271995,text,and in the latter case from ,23,"[91, 875, 269, 888]",432,2016405925161734389,
2016405925161734412,W1013271995,equation,"$$
\begin{array} { r l } & { \pi _ { D } ( D _ { N + 1 } ) = \pi _ { D } ( D _ { N } ) / \alpha _ { c _ { t } } \beta _ { z ^ { 2 } } \cdot \cdot \cdot \beta _ { z ^ { L } } \beta _ { s _ { h } } \alpha _ { y ^ { 2 } } \cdot \cdot \cdot \alpha _ { y ^ { \kappa } } , \qquad P ( D _ { N + 1 } \mid D _ { N } ) = \alpha _ { \mathcal { C } ( s _ { h } ) } \beta _ { \mathcal { G } ( c _ { t } ) } , } \\ & { \qquad P ( \widetilde { E } _ { N } \mid \widetilde { E } _ { N + 1 } ) = \alpha _ { c _ { t } } \beta _ { z ^ { 2 } } \cdot \cdot \cdot \beta _ { z ^ { L } } \beta _ { \mathcal { G } ( c _ { t } ) } \beta _ { s _ { h } } \alpha _ { y ^ { 2 } } \cdot \cdot \cdot \alpha _ { y ^ { \kappa } } \alpha _ { \mathcal { C } ( s _ { h } ) } . } \end{array}
$$",23,"[243, 897, 753, 936]",433,2016405925161734389,
2016405925161734413,W1013271995,discarded,"Adan et al.: Reversibility of FCFS Matching Mathematics of Operations Research, 2018, vol. 43, no. 2, pp. 598621, $\circledcirc$ 2017 INFORMS ",23,"[473, 46, 906, 71]",434,2016405925161734389,
2016405925161734414,W1013271995,discarded,620 ,23,"[91, 56, 119, 70]",435,2016405925161734389,
2016405925161734415,W1013271995,discarded,,23,"[0, 185, 22, 823]",436,2016405925161734389,
2016405925161734416,W1013271995,text,"(iii)Transition from empty state to empty state, $D _ { N } = D _ { N + 1 } = E _ { M } = E _ { M + 1 } = \emptyset$ ",24,"[106, 88, 614, 104]",437,2016405925161734389,
2016405925161734417,W1013271995,equation,"$$
\pi ( D _ { N } ) = \pi ( D _ { N + 1 } ) , \qquad P ( D _ { N + 1 } \mid D _ { N } ) = P ( E _ { M + 1 } \mid E _ { M } ) = \sum _ { ( c _ { i } , s _ { j } ) \in \mathcal { E } } \alpha _ { c _ { i } } \beta _ { s _ { j } } .
$$",24,"[282, 109, 712, 141]",438,2016405925161734389,
2016405925161734418,W1013271995,text,"Transition from empty state to state $D _ { N + 1 } = { \binom { c _ { i } } { s _ { j } } }$ . The reversed transition is from $\overleftarrow { E } _ { M + 1 } = { \binom { c _ { i } } { s _ { j } } }$ to $\boldsymbol { \tilde { E } _ { M } } = \boldsymbol { \emptyset }$ ,which is the same transition as $\begin{array} { r } { E _ { M } = { \binom { s _ { j } } { c _ { i } } } } \end{array}$ to $E _ { M + 1 } = \emptyset$ Recall that if $\begin{array} { r } { E _ { M } = { \binom { s _ { j } } { c _ { i } } } } \end{array}$ then all customers and servers preceding position $M$ have been matched and exchanged, and in particular, $s _ { j } = \tilde { s } ^ { M + 1 }$ and $c _ { i } = \tilde { c } ^ { M + 1 }$ are matched and exchanged with the original $c ^ { M + 1 }$ , $s ^ { M + 1 }$ and so the transition from ${ \cal E } _ { { \cal M } } = { \bar { \binom { s _ { j } } { c _ { i } } } }$ to $E _ { M + 1 } = \emptyset$ s deterministic, and has probability . To veriy .): ",24,"[89, 150, 910, 215]",439,2016405925161734389,
2016405925161734419,W1013271995,equation,"$$
\pi _ { D } ( D _ { N } ) = \pi _ { D } ( D _ { N + 1 } ) / \alpha _ { c _ { i } } \beta _ { s _ { j } } , \qquad { \cal P } ( D _ { N + 1 } \mid D _ { N } ) = \alpha _ { c _ { i } } \beta _ { s _ { j } } , \qquad { \cal P } ( E _ { M + 1 } \mid E _ { M } ) = 1 . \quad \Omega = 1 .
$$",24,"[240, 223, 759, 242]",440,2016405925161734389,
2016405925161734420,W1013271995,title,References,24,"[93, 252, 181, 265]",441,,1.0
2016405925161734421,W1013271995,text,"[1] Adan I, Boon M, Weiss ${ \bf G }$ ( e a    i ba n  o Evaluation 70(10):873888.   
[2] Adan I, Boon M, Weiss ${ \bf G }$ (2014) Design heuristic for parallel many server systems under FCFS-ALIS. Preprint arXiv:1603.01404.   
.   
[ I, We G 012) Ex FCF  ate r i uli-ype . Oer. Rs. 60(2):7549. Sci. 26(3):307321.   
Systems 4(1):150.   
[] Baccelli F, Brémaud P (2003) Elements of Queueing Theory (Springer, Berlin).   
M 0 S     . .   
29(1):5573.   
[11] pln H (184) Managig the demand for public housing. O technl report # 183, M, mbrie, MA.   
[ p H (98)  pu    n sk v. Dec  (:383391.   
[13] Kelly FP (1979) Reversibility and Stochastic Networks (John Wiley & Sons, New York). 58(3):497520.   
[15] Mairesse J, Moyal P (2014) Stability of the stochastic matching model. Preprint arXiv:1404.6677.   
[16] Øksendal B (2003) Stochastic Differential Equations (Springer, Berlin). 54(8):15131527.   
70(3):269298.   
i  n  s.  T oni Teo es. ",24,"[93, 265, 908, 595]",442,2016405925161734420,
2016405925161734422,W1013271995,discarded,"Adan et alReversibility of FCFS Matching Mathematics of Operations Research, 2018, vol. 43, no. 2, pp. 598621, $\textcircled { \circ } 2 0 1 7$ INFORMS ",24,"[91, 46, 522, 71]",443,2016405925161734420,
2016405925161734423,W1013271995,discarded,621 ,24,"[877, 58, 903, 69]",444,2016405925161734420,
2016405925161734424,W1013271995,discarded,,24,"[0, 186, 22, 821]",445,2016405925161734420,
2016411213851922668,W1023527675,text,"This article was downloaded by: [222.20.193.244] On: 27 November 2025, At: 22:01 Publisher: Institute for Operations Research and the Management Sciences (INFORMS) INFORMS is located in Maryland, USA ",0,"[32, 22, 723, 69]",0,,
2016411213851922669,W1023527675,text,Management Science ,0,"[282, 92, 542, 114]",1,,
2016411213851922670,W1023527675,text,"Publication details, including instructions for authors and subscription information: http://pubsonline.informs.org ",0,"[277, 135, 968, 166]",2,,
2016411213851922671,W1023527675,title,"Inflated Reputations: Uncertainty, Leniency, and Moral Wiggle Room in Trader Feedback Systems",0,"[281, 175, 915, 224]",3,,0.0
2016411213851922672,W1023527675,text,"Gary E. Bolton, David J. Kusterer, Tohannes Mans ",0,"[281, 236, 687, 251]",4,2016411213851922671,
2016411213851922673,W1023527675,text,"To cite this article:   
Gary  Bolton, David J.Kusterer, Tohannes Mans (2019) Inflated Reputations: Uncertainty, Leniency, and   
Moral Wiggle Room in Trader Feedback Systems. Management Science 65(11):5371-5391.https://doi.org/10.1287/   
mnsc.2018.3191 ",0,"[31, 363, 941, 425]",5,2016411213851922671,
2016411213851922674,W1023527675,text,"This article may be used only or the purposes f researc, teaching, andor private study.Commercal us yh p b unless otherwise noted. For more information, contact permissions@informs.org. ",0,"[32, 487, 957, 534]",6,2016411213851922671,
2016411213851922675,W1023527675,text,"The Publisher does not warrant or guarantee the article's accuracy, completeness, merchantability, ftness fo particular purpose,r non-nrigement. Desiptions  r reerencs to products  publicatios, t   pln of claims made of that product, publication, or service. ",0,"[32, 542, 964, 603]",7,2016411213851922671,
2016411213851922676,W1023527675,text,"Copyright $\circledcirc$ 2019, INFORMS ",0,"[52, 613, 287, 628]",8,2016411213851922671,
2016411213851922677,W1023527675,text,Please scroll down for article—it is on subsequent pages ,0,"[32, 651, 483, 667]",9,2016411213851922671,
2016411213851922678,W1023527675,text,informs. ,0,"[34, 720, 261, 768]",10,2016411213851922671,
2016411213851922679,W1023527675,text,"With 12,500 members from nearly 90 countris, IFORMS is the larget international association of operations resrch (0.R.) and analytic professionals and students. IFORS provides unique networking and learning ivia psalaion  yband O.R. and analytics tools and methods to transform strategic visions and achieve better outcomes. For more information on INFORMs, its publications, membership, or meetings visit http://www.informs.or ",0,"[32, 781, 939, 858]",11,2016411213851922671,
2016411213851922680,W1023527675,discarded,MANAGEMENT SCIENCE 7 informs ,0,"[35, 94, 266, 337]",12,2016411213851922671,
2016411213851922681,W1023527675,discarded,Full termsand conditions use:https://pubsonline.iforms.org/Publications/Librarians-Portal/PubsOnLine Terms-and-Conditions ,0,"[31, 446, 921, 478]",13,2016411213851922671,
2016411213851922682,W1023527675,title,"Inflated Reputations: Uncertainty, Leniency, and Moral Wiggle Room in Trader Feedback Systems",1,"[77, 129, 881, 177]",14,,0.0
2016411213851922683,W1023527675,text,"Gary E. Bolton, David J. Kusterer,b Johannes Mans ",1,"[77, 189, 443, 204]",15,2016411213851922682,
2016411213851922684,W1023527675,text,"Cologne, 50923 Köln, Germany Contact: gbolton@utdallas.edu, $\textcircled{1}$ http://orcid.org/0000-0001-6393-9478 (GEB); kusterer@uni-koeln.de, http://orcid.org/0000-0001-8891-4488 (DJK); johannes.mans@gmail.com (JM) ",1,"[77, 209, 907, 260]",16,2016411213851922682,
2016411213851922685,W1023527675,text,"Received: July 18, 2017   
Revised: July 2, 2018   
Accepted: August 13, 2018   
Published Online in Articles in Advance:   
May 28, 2019 ",1,"[75, 272, 282, 333]",17,2016411213851922682,
2016411213851922686,W1023527675,text,https://doi.org/10.1287/mnsc.2018.3191 ,1,"[77, 343, 267, 355]",18,2016411213851922682,
2016411213851922687,W1023527675,text,Copyright: $\circledcirc$ 2019 INFORMS ,1,"[77, 365, 220, 377]",19,2016411213851922682,
2016411213851922688,W1023527675,text,"Abstract. The reputation information provided by market feedback systems tends to be compressed in the sense that reliable and unreliable sellers have similar feedback scores. The experiment presented here features a market in which what a buyer receives is a noisy signal of what was actually sent. We focus on the influence the noise has on endogenously givn feedback. The attributional uncertainty creates room for lenincy n feedback giving. We find that buyer leniency reduces the informativeness of the feedback system and, in combination with uncertainty, diminishes seller trustworthiness. With a noisy signal, buyers pay about the same prices but get significantly less. ",1,"[321, 271, 922, 378]",20,2016411213851922682,
2016411213851922689,W1023527675,text,"History: Accepted by Uri Gneezy, behavioral economics.   
Funding: Financial support from the Deutsche Forschungsgemeinschaft (DFG, German Research Foundation) through the Research Unit ""Design & Behavior"" (FOR 1371) is gratefully acknowledged. D. J. Kusterer thanks the Deutscher Akademischer Austauschdienst (DAAD) for travel funds.   
Supplemental Material: Data and the online appendices are available at https://doi.org/10.1287/ mnsc.2018.3191. ",1,"[321, 390, 924, 473]",21,2016411213851922682,
2016411213851922690,W1023527675,text,Keywords: reputation $\cdot$ trust $\cdot$ leniency bias $\cdot$ electronic markets $\cdot$ experimental economics ,1,"[77, 485, 626, 498]",22,2016411213851922682,
2016411213851922691,W1023527675,title,1. Introduction,1,"[77, 523, 217, 538]",23,,1.0
2016411213851922692,W1023527675,text,"""Brag-and-moan"" is the norm for the Internet feedback systems used to promote trust by a growing number of online and offline markets—for example, Amazon, eBay, Etsy, Taobao, Airbnb, Google reviews, TripAdvisor, and Yelp. Reviews of trade satisfaction tend to extremes: very positive reviews are more prevalent than very negative reviews, with each of these more frequent than moderate reviews (Hu et al. 2009, Filipas et al. 2018). As we will see, the literature finds that feedback tends to be compressed in that trader performance is more disperse than the brag-and-moan pattern implies. Two traders can have quite similar feedback profiles even though one has been a more reliable trading partner. As such, compression can lead to misplaced trust. Understanding the factors behind this compression is an important step toward designing more informative feedback systems. ",1,"[77, 540, 484, 801]",24,2016411213851922691,
2016411213851922693,W1023527675,text,"In this paper, we investigate whether uncertainty about seller responsibility can lead to lenient feedback giving. We hypothesize that in the face of such uncertainty, people prefer making leniency errors to making severity errors; that is, they avoid giving critical feedback if doing so risks punishing an honest but unlucky trader. Traders do not typically observe all the actions of their trading partners. When problems arise, there can be attributional uncertainty as to the cause; for example, finding that the hot water is not working in a rented vacation flat might be due to owner negligence but also might be due to bad luck beyond the owner's control. Theoretical and experimental evidence, much of it from the labor and law and economics literatures, shows that, in the face of attributional uncertainty, people tend to rate leniently. We hypothesize that this tendency extends to market feedback rating systems. In feedback systems, leniency for problematic performance can take two forms, either as an inflated rating that partially or fully overlooks the problem or as silence, electing not to rate at all. Both forms of leniency would lead to compression; because shortcomings tend not to be reported, less reliable traders can have similar feedback scores to more reliable traders. ",1,"[77, 803, 484, 939]",25,2016411213851922691,
2016411213851922694,W1023527675,text,,1,"[515, 523, 922, 753]",26,2016411213851922691,
2016411213851922695,W1023527675,text,"Although there is a good deal of research on the functioning of reputation systems in markets, a general understanding of the behavioral antecedents of feedback provision is missing. There has been but a little research on basic questions such as why and how people give feedback (largely a public good) and how feedback is used to make market decisions.1 Controlled laboratory studies of known field phenomena can help to isolate the missing behavioral mechanisms (Roth 2002). One of the challenges of testing the leniency hypothesis is separating leniency from any response feedback givers might have to exogenous uncertainty per se. For example, if the exogenous shock has a downward bias so that, on average, buyers receive less than sellers send, then traders might adjust their feedback ratings upward simply to account for the expected shortfall; the feedback language is, in effect, adjusted to the expected shipment value with minimal loss of informativeness. ",1,"[515, 755, 922, 939]",27,2016411213851922691,
2016411213851922696,W1023527675,discarded,informs http://pubsonline.informs.org/journal/mnsc ,1,"[73, 46, 318, 84]",28,2016411213851922691,
2016411213851922697,W1023527675,discarded,"MANAGEMENT SCIENCE Vol. 65, No. 11, November 2019, pp. 53715391 ISSN 0025-1909 (print), ISSN 1526-5501 (online) ",1,"[652, 42, 924, 84]",29,2016411213851922691,
2016411213851922698,W1023527675,discarded,5371 ,1,"[486, 951, 511, 961]",30,2016411213851922691,
2016411213851922699,W1023527675,discarded,,1,"[0, 168, 23, 826]",31,2016411213851922691,
2016411213851922700,W1023527675,text,,2,"[77, 84, 484, 190]",32,2016411213851922691,
2016411213851922701,W1023527675,text,"Exploiting the control the laboratory affords, we designed a market setting with optional feedback in which we can directly manipulate whether the received quality is a true or noisy signal of seller effort. In the Baseline treatment, the level of quality the buyer receives is equal to what the seller shipped. In the Uncertainty treatment, shipments are subject to a random shock; the expected quality of what is received closely approximates the level shipped, but the amount actually received varies. Traders do not observe the shock. Absent a propensity for leniency, we expect possibly noisier feedback but no average differences in silence and feedback ratings across treatments (our null hypothesis). If, however, there is a propensity for leniency, then under Uncertainty, the feedback giving rate should fall and average feedback should rise for cases where quality received falls short of what the buyer was lead to expect. The experiment also admits the reverse bias: a higher level of $"" \mathrm { m o a n } ^ { \prime \prime }$ feedback. Although we judged this less likely, it is plausible given earlier findings that punishment for bad outcomes is an important motivator for feedback giving (Lafky 2014). ",2,"[77, 193, 484, 526]",33,2016411213851922691,
2016411213851922702,W1023527675,text,"Our data support the hypothesis that when attribution is uncertain, buyers tend to give sellers the benefit of the doubt when receiving less than advertised, either by leaving lenient ratings or by choosing not to rate at all. These reporting biases reduce the informativeness of feedback, making it harder for buyers to differentiate between honest and dishonest sellers. Sellers respond strategically, shipping lesser quality under uncertainty. Buyers, however, bid and pay about the same prices in the Baseline and Uncertainty treatments. Overall, the strategic behavior of sellers significantly decreases buyer profits and market efficiency. Implications for market design and reputation studies are discussed in the conclusion section. ",2,"[77, 529, 484, 740]",34,2016411213851922691,
2016411213851922703,W1023527675,title,2. Feedback Bias and a Hypothesis on Why Uncertainty Matters,2,"[77, 753, 448, 786]",35,,1.0
2016411213851922704,W1023527675,text,"Reputation systems inform others about issues of adverse selection, such as trader experience and professionalism, and moral hazard, such as whether a trader ships goods that fit the advertised description. The concept behind these mechanisms is ancient (Greif 1993). Word of mouth provides a link between past behavior and future payoffs; rational individuals need to weigh both the long-term and the short-term consequences when deciding on a course of action (e.g., Kreps and Wilson 1982, Wilson 1985, and Milgrom et al. 1990; see also Brandts and Figueras 2003, Bohnet and Huck 2004, and Grosskopf and Sarin 2010 for experimental studies).² The difference between traditional and electronic reputation systems is a matter of speed and scope: traditional word of mouth spreads sequentially, from acquaintance to acquaintance, whereas Internet word of mouth, once posted, is available for the simultaneous viewing of all traders, worldwide. As such, Internet word of mouth likely makes the reliability of reputation information an even bigger factor in market performance than it has been in the past. ",2,"[77, 789, 484, 939]",36,2016411213851922703,
2016411213851922705,W1023527675,text,,2,"[515, 84, 922, 251]",37,2016411213851922703,
